,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
22185,0,0,4.0,7.3484692283495345,15,62,3147,1118,4,27,20.0
22186,0,0,4.2,10.770329614269007,78,22,1702,1080,4,27,31.622776601683796
22187,0,0,3.8,9.9498743710662,78,13,135,421,4,27,24.49489742783178
22188,1,0,3.9,12.529964086141668,85,20,2713,1203,4,27,21.213203435596427
22189,0,1,3.9,12.569805089976535,15,20,2106,1455,4,27,33.166247903554
22190,1,0,3.5,6.855654600401044,85,20,984,1557,4,27,21.213203435596427
22191,1,0,3.4,6.928203230275509,78,62,1835,1163,4,27,17.320508075688775
22192,0,0,3.7,5.656854249492381,14,20,265,1342,4,27,28.284271247461906
22193,0,0,3.8,7.211102550927978,85,62,4004,1557,4,27,12.24744871391589
22194,0,0,4.1,19.974984355438178,74,62,2265,1185,4,27,17.320508075688775
22195,0,0,3.8,6.164414002968976,14,62,3728,532,4,27,17.320508075688775
22196,1,0,3.9,12.12435565298214,15,62,3158,1486,4,27,24.49489742783178
22197,0,1,4.3,22.40535650240808,65,54,1766,1131,5,27,44.7213595499958
22198,0,1,4.4,67.94115100585212,49,46,1507,156,5,27,41.23105625617661
22199,0,1,4.4,20.223748416156685,8,54,1525,139,5,27,38.72983346207417
22200,0,0,4.6,63.62389488234746,65,54,3842,649,5,27,38.72983346207417
22201,0,1,4.3,47.32863826479693,65,55,4717,696,5,27,41.23105625617661
22202,0,1,4.4,15.231546211727816,65,5,1484,125,5,27,34.64101615137755
22203,0,1,4.2,21.88606862823929,65,46,3388,883,5,27,54.77225575051661
22204,0,1,4.1,10.198039027185567,65,57,1574,666,5,27,31.622776601683796
22205,0,0,4.0,22.825424421026653,65,4,2826,1242,5,27,31.622776601683796
22206,0,0,3.7,17.26267650163207,65,57,228,1303,5,27,31.622776601683796
22207,0,0,4.0,9.746794344808963,65,46,1872,883,5,27,44.7213595499958
22208,0,1,4.2,56.0357029044876,48,46,1509,626,5,27,50.0
22209,0,1,4.4,29.916550603303182,48,37,1594,148,5,27,54.77225575051661
22210,1,1,4.4,47.40253157796533,48,39,4759,1020,5,27,54.77225575051661
22211,0,0,4.5,40.13726448077895,8,21,1473,1557,5,27,38.72983346207417
22212,1,1,4.1,46.70117771534247,8,27,4371,540,5,27,44.7213595499958
22213,0,0,4.4,49.34571916590131,48,25,93,1131,5,27,38.72983346207417
22214,0,1,4.5,72.75987905432498,76,21,534,5,5,27,50.0
22215,1,1,4.5,35.4964786985977,76,21,4758,146,5,27,41.23105625617661
22216,0,1,4.4,45.33210782657255,48,21,2262,933,5,27,34.64101615137755
22217,1,1,4.4,61.07372593840988,48,23,3308,1474,5,27,36.05551275463989
22218,0,0,4.2,25.514701644346147,76,60,4562,673,5,27,36.05551275463989
22219,1,1,4.3,59.14389233048498,48,61,5205,648,5,27,41.23105625617661
22220,0,1,4.2,38.41874542459709,49,60,4341,669,5,27,38.72983346207417
22221,0,0,4.3,32.43454948045371,48,46,3154,1121,5,27,38.72983346207417
22222,0,1,4.3,24.73863375370596,27,21,1589,149,5,27,50.0
22223,1,1,4.4,22.44994432064365,76,5,4314,1131,5,27,43.58898943540674
22224,0,1,4.3,52.43090691567332,8,5,154,721,5,27,36.05551275463989
22225,0,0,4.3,41.82104733265297,12,46,2831,714,5,27,36.05551275463989
22226,0,1,4.4,12.328828005937952,48,21,1554,1232,5,27,31.622776601683796
22227,0,1,4.2,16.278820596099706,8,57,187,31,5,27,38.72983346207417
22228,0,0,4.3,47.81213235152768,12,5,3767,890,5,27,33.166247903554
22229,0,1,4.3,17.349351572897472,76,5,1562,1110,5,27,34.64101615137755
22230,0,1,4.2,15.0996688705415,49,60,3854,692,5,27,31.622776601683796
22231,1,1,4.2,47.8748368143433,76,21,1523,820,5,27,37.416573867739416
22232,0,0,4.2,36.864617182333525,12,57,1454,699,5,27,33.166247903554
22233,1,1,4.0,30.675723300355934,12,21,615,22,5,27,31.622776601683796
22234,1,1,4.2,20.396078054371134,8,5,3345,898,5,27,40.0
22235,0,1,3.9,26.1725046566048,12,21,229,1569,5,27,34.64101615137755
22236,0,0,4.2,45.09988913511872,73,26,479,26,5,27,34.64101615137755
22237,0,1,4.2,23.473389188611005,49,26,3891,1412,5,27,38.72983346207417
22238,0,1,4.1,23.643180835073775,8,60,3005,883,5,27,33.166247903554
22239,0,0,3.9,30.854497241083024,8,57,209,1203,5,27,33.166247903554
22240,1,0,4.1,34.942810419312295,8,4,1578,665,5,27,44.7213595499958
22241,0,0,4.2,6.164414002968976,66,4,1488,903,5,27,44.7213595499958
22242,0,0,4.1,39.319206502675,48,57,188,765,5,27,34.64101615137755
22243,0,1,4.1,24.73863375370596,49,27,1535,626,5,27,52.91502622129181
22244,0,0,3.8,25.0,49,46,2077,1261,5,27,54.77225575051661
22245,0,0,2.0,20.049937655763426,8,46,1869,883,5,27,38.72983346207417
22246,0,1,4.0,27.422618401604176,12,57,181,891,5,27,33.166247903554
22247,0,0,3.9,13.784048752090222,76,4,5221,883,5,27,24.49489742783178
22248,0,0,2.6,20.223748416156685,49,57,4832,1203,5,27,31.622776601683796
22249,0,0,3.9,15.329709716755891,47,5,1571,1002,5,27,31.622776601683796
22250,0,1,4.0,14.0,49,47,1511,1375,5,27,54.77225575051661
22251,0,1,3.8,8.54400374531753,73,4,172,726,5,27,34.64101615137755
22252,0,0,3.9,8.54400374531753,48,46,1565,1631,5,27,50.0
22253,0,1,4.2,16.24807680927192,49,21,1597,1671,5,27,38.72983346207417
22254,1,1,4.7,69.60603422117941,15,59,4561,1468,5,27,36.05551275463989
22255,0,1,4.1,18.138357147217054,15,46,2294,1404,5,27,36.05551275463989
22256,0,1,4.0,11.832159566199232,85,4,172,905,5,27,31.622776601683796
22257,0,1,3.7,8.0,4,4,4306,883,5,27,46.9041575982343
22258,0,1,4.1,10.0,78,46,1423,892,5,27,48.98979485566356
22259,1,1,4.4,38.41874542459709,71,54,4389,900,0,28,38.72983346207417
22260,0,1,4.1,16.792855623746664,6,20,3627,155,0,28,44.7213595499958
22261,1,1,4.3,64.33506042586733,71,21,4589,1537,0,28,37.416573867739416
22262,0,1,4.7,31.906112267087632,71,20,2112,818,0,28,40.0
22263,1,1,4.2,32.55764119219941,71,20,441,130,0,28,36.05551275463989
22264,0,1,4.5,14.142135623730953,71,5,1481,916,0,28,42.42640687119285
22265,0,0,3.9,35.04283093587046,71,20,3090,1370,0,28,33.166247903554
22266,1,1,4.3,27.073972741361768,71,20,3657,1008,0,28,38.72983346207417
22267,1,1,4.0,31.25699921617557,71,57,2673,671,0,28,38.72983346207417
22268,1,0,4.2,27.820855486487112,71,20,1825,1504,0,28,22.360679774997894
22269,0,0,3.0,14.0356688476182,71,20,3716,1203,0,28,26.457513110645905
22270,0,1,3.9,7.211102550927978,71,46,1423,771,0,28,43.58898943540674
22271,0,1,4.0,55.28109984434101,6,20,2006,1405,0,28,31.622776601683796
22272,1,1,4.4,47.24404724407086,6,5,1985,1234,0,28,37.416573867739416
22273,0,1,3.9,17.05872210923198,6,20,4887,1449,0,28,38.72983346207417
22274,1,0,4.0,21.633307652783937,6,20,1952,1163,0,28,34.64101615137755
22275,0,1,4.3,27.67670500619609,53,37,421,745,0,28,50.0
22276,1,1,3.9,20.14944167960989,6,4,1086,283,0,28,38.72983346207417
22277,0,1,3.6,16.09347693943108,6,46,1090,1404,0,28,38.72983346207417
22278,1,1,4.1,41.182520563948,6,21,3476,1163,0,28,33.166247903554
22279,1,1,3.7,6.082762530298219,6,20,4390,591,0,28,38.72983346207417
22280,0,0,3.0,10.954451150103322,6,20,4395,1352,0,28,31.622776601683796
22281,0,0,3.5,9.746794344808963,6,20,3630,558,0,28,26.457513110645905
22282,0,0,3.0,12.449899597988733,6,20,3322,1188,0,28,28.284271247461906
22283,1,0,4.3,24.31049156228644,71,33,495,961,1,28,22.360679774997894
22284,1,0,4.3,30.01666203960727,71,62,5187,855,1,28,24.49489742783178
22285,1,0,4.3,12.649110640673518,71,13,3971,474,1,28,28.284271247461906
22286,1,0,3.9,8.12403840463596,71,17,5152,434,1,28,24.49489742783178
22287,1,0,4.0,11.74734012447073,71,13,5156,333,1,28,22.360679774997894
22288,1,0,4.0,5.830951894845301,71,13,928,498,1,28,14.142135623730953
22289,1,0,3.6,6.6332495807108,71,13,3818,418,1,28,24.49489742783178
22290,1,0,4.2,22.58317958127243,71,13,1694,412,1,28,28.284271247461906
22291,1,0,4.0,10.44030650891055,6,13,4419,451,1,28,20.0
22292,1,0,3.6,11.6619037896906,6,3,3586,192,1,28,24.49489742783178
22293,0,0,3.7,6.855654600401044,6,13,1697,333,1,28,22.360679774997894
22294,1,1,4.0,18.65475810617763,6,13,581,375,1,28,31.622776601683796
22295,1,0,4.4,25.495097567963924,6,29,471,935,2,28,22.360679774997894
22296,1,0,3.4,20.615528128088304,53,62,2460,1203,2,28,20.0
22297,1,0,3.9,12.24744871391589,6,20,4821,1193,2,28,25.495097567963924
22298,1,0,4.2,13.038404810405298,6,72,3504,1399,2,28,22.360679774997894
22299,1,0,3.3,10.954451150103322,17,29,592,641,2,28,21.213203435596427
22300,1,0,3.8,15.620499351813308,6,62,4854,1607,2,28,14.142135623730953
22301,1,0,2.9,17.916472867168917,6,62,3135,1203,2,28,21.213203435596427
22302,1,0,4.3,17.320508075688775,71,29,28,1347,2,28,20.0
22303,1,0,3.8,15.297058540778355,53,62,2296,198,2,28,17.320508075688775
22304,1,0,2.9,15.937377450509228,6,62,2608,1203,2,28,20.0
22305,1,0,3.9,8.888194417315589,71,62,473,323,2,28,22.360679774997894
22306,1,0,3.8,8.426149773176359,53,62,4522,228,2,28,14.142135623730953
22307,1,0,4.0,28.19574435974337,22,62,2585,1254,2,28,22.360679774997894
22308,1,0,3.9,35.298725189445584,6,20,1373,1295,2,28,22.360679774997894
22309,1,0,4.1,12.767145334803704,6,69,2485,1128,2,28,20.0
22310,1,0,3.6,10.14889156509222,22,62,4262,1242,2,28,20.0
22311,1,0,3.8,13.564659966250536,22,62,5036,593,2,28,20.0
22312,1,0,3.4,7.211102550927978,71,62,265,283,2,28,24.49489742783178
22313,1,0,4.0,9.486832980505138,6,62,2056,1599,2,28,17.320508075688775
22314,1,0,4.1,12.922847983320086,6,72,1269,1475,2,28,24.49489742783178
22315,1,0,4.0,17.97220075561143,22,12,2254,826,2,28,15.811388300841896
22316,1,0,3.8,8.426149773176359,53,62,5052,1599,2,28,20.0
22317,1,0,4.0,29.257477676655583,71,29,3361,272,2,28,25.495097567963924
22318,1,0,3.2,19.82422760159901,71,62,4147,323,2,28,21.213203435596427
22319,1,0,3.6,26.645825188948457,6,20,4665,1533,2,28,24.49489742783178
22320,1,0,3.8,11.704699910719626,71,20,4045,1599,2,28,20.0
22321,1,0,3.9,16.30950643030009,6,20,775,1163,2,28,30.822070014844883
22322,1,0,4.0,19.1049731745428,71,29,149,236,2,28,25.495097567963924
22323,1,0,3.9,8.831760866327848,6,2,1309,181,2,28,22.360679774997894
22324,1,0,3.9,10.04987562112089,6,62,164,1039,2,28,14.142135623730953
22325,1,0,4.0,9.38083151964686,71,30,454,797,2,28,20.0
22326,1,0,4.0,7.937253933193772,6,62,3996,1163,2,28,14.142135623730953
22327,1,0,4.3,15.132745950421556,71,29,4462,28,2,28,24.49489742783178
22328,1,0,3.5,10.583005244258365,71,62,3488,861,2,28,18.708286933869708
22329,1,0,4.1,9.486832980505138,71,29,2561,1119,2,28,24.49489742783178
22330,1,0,4.0,21.633307652783937,6,20,1952,1163,2,28,34.64101615137755
22331,1,0,2.9,28.861739379323623,71,20,2499,113,2,28,28.284271247461906
22332,1,0,4.2,15.491933384829668,71,62,4873,221,2,28,12.24744871391589
22333,1,0,3.6,20.223748416156685,6,20,1632,1607,2,28,22.360679774997894
22334,1,0,4.6,36.38681079732051,71,5,1521,32,2,28,38.72983346207417
22335,1,0,3.9,8.888194417315589,22,62,2158,84,2,28,17.320508075688775
22336,1,0,4.2,22.494443758403985,6,2,443,185,2,28,22.360679774997894
22337,1,0,3.6,7.54983443527075,6,29,1077,42,2,28,20.0
22338,1,1,4.4,11.789826122551595,71,20,4947,1087,2,28,26.457513110645905
22339,1,0,3.3,6.0,6,20,265,264,2,28,28.284271247461906
22340,1,0,3.5,15.394804318340652,22,62,1742,1610,2,28,20.0
22341,1,0,4.0,10.44030650891055,6,13,4419,451,2,28,20.0
22342,1,0,3.9,8.06225774829855,71,62,1376,1638,2,28,10.0
22343,1,0,4.1,10.246950765959598,22,62,330,1342,2,28,28.284271247461906
22344,1,0,3.9,8.366600265340756,71,29,4165,924,2,28,24.49489742783178
22345,1,0,3.9,13.379088160259652,6,2,1877,181,2,28,17.320508075688775
22346,1,0,4.1,8.602325267042627,6,72,2444,1638,2,28,10.0
22347,1,0,4.1,8.0,6,9,2983,218,2,28,24.49489742783178
22348,1,0,3.9,15.198684153570664,71,29,785,1303,2,28,22.360679774997894
22349,1,0,2.9,10.677078252031311,6,62,4272,1511,2,28,20.0
22350,1,1,3.9,6.6332495807108,71,62,4912,306,2,28,22.360679774997894
22351,1,0,3.2,16.217274740226856,71,20,1931,1457,2,28,21.213203435596427
22352,1,1,4.1,32.7566787083184,22,21,3656,998,2,28,34.64101615137755
22353,1,0,3.9,10.723805294763608,22,62,722,324,2,28,24.49489742783178
22354,1,1,4.0,28.6705423736629,22,13,144,463,2,28,26.457513110645905
22355,1,0,2.7,9.055385138137416,6,20,4688,117,2,28,28.284271247461906
22356,1,0,3.8,14.66287829861518,22,62,4514,1033,2,28,14.142135623730953
22357,1,0,3.6,6.6332495807108,71,13,3818,418,2,28,24.49489742783178
22358,1,0,3.9,13.07669683062202,71,29,4233,1197,2,28,22.360679774997894
22359,1,0,2.9,12.884098726725126,6,68,3559,1465,2,28,15.811388300841896
22360,1,0,4.0,8.48528137423857,22,69,3432,1128,2,28,14.142135623730953
22361,1,0,4.1,13.114877048604,6,62,4943,1274,2,28,21.213203435596427
22362,1,0,3.1,11.916375287812984,53,20,4141,1431,2,28,21.213203435596427
22363,1,0,3.2,14.317821063276352,71,20,2697,1192,2,28,22.360679774997894
22364,1,0,3.3,17.204650534085253,71,62,1094,1061,2,28,20.0
22365,1,0,4.1,16.522711641858304,6,20,4699,529,2,28,28.284271247461906
22366,1,0,4.0,14.177446878757824,22,29,1363,1475,2,28,28.284271247461906
22367,1,1,4.4,29.966648127543397,71,20,3176,1071,2,28,37.416573867739416
22368,1,0,3.9,8.774964387392123,6,17,5153,434,2,28,24.49489742783178
22369,1,0,4.2,7.54983443527075,71,62,2665,1463,2,28,17.320508075688775
22370,1,0,3.6,16.186414056238647,6,62,561,323,2,28,22.360679774997894
22371,0,0,3.7,11.575836902790224,6,62,4225,822,2,28,14.142135623730953
22372,1,0,3.7,7.0,6,62,3573,1163,2,28,20.0
22373,1,0,3.1,10.0,71,62,5027,1583,2,28,15.811388300841896
22374,1,0,3.7,6.855654600401044,6,30,972,778,2,28,30.0
22375,1,0,3.6,9.848857801796104,71,62,1831,1203,2,28,17.320508075688775
22376,1,0,3.4,9.273618495495704,6,62,2842,1638,2,28,14.142135623730953
22377,1,0,3.8,6.0,71,29,968,181,2,28,22.360679774997894
22378,1,0,3.1,12.24744871391589,71,62,2873,1484,2,28,27.386127875258307
22379,1,0,4.1,23.93741840717165,22,13,676,349,2,28,24.49489742783178
22380,0,0,4.2,16.76305461424021,71,70,1383,1124,2,28,20.0
22381,1,0,4.1,32.18695387886216,22,20,2818,1163,2,28,22.360679774997894
22382,1,0,4.0,23.345235059857504,6,62,2634,1203,2,28,17.320508075688775
22383,1,0,2.8,9.591663046625438,6,62,934,878,2,28,18.708286933869708
22384,1,0,3.7,13.490737563232042,6,62,3415,1454,2,28,20.0
22385,1,0,4.1,11.40175425099138,22,30,244,778,2,28,18.708286933869708
22386,1,0,3.8,5.916079783099616,6,29,2283,1274,2,28,21.213203435596427
22387,1,0,4.0,5.830951894845301,71,13,928,498,2,28,14.142135623730953
22388,1,0,4.1,16.186414056238647,71,20,3486,1461,2,28,26.457513110645905
22389,1,0,3.8,7.416198487095663,53,62,1867,1393,2,28,20.0
22390,1,1,3.7,13.856406460551018,71,20,388,98,2,28,28.284271247461906
22391,1,0,3.8,20.73644135332772,6,20,3398,239,2,28,30.0
22392,1,0,3.7,46.8187996428785,6,20,1205,1409,2,28,27.386127875258307
22393,1,0,3.9,13.114877048604,22,29,1839,1163,2,28,20.0
22394,1,0,3.6,11.6619037896906,6,3,3586,192,2,28,24.49489742783178
22395,1,0,3.7,28.861739379323623,53,20,2412,287,2,28,26.457513110645905
22396,1,0,3.0,11.704699910719626,75,71,1279,1348,2,28,25.495097567963924
22397,1,0,3.8,13.379088160259652,71,20,3807,736,2,28,31.622776601683796
22398,1,0,4.0,10.954451150103322,22,12,4492,218,2,28,22.360679774997894
22399,1,0,4.0,7.615773105863909,6,30,953,962,2,28,17.320508075688775
22400,1,0,3.8,6.708203932499369,71,62,473,968,2,28,14.142135623730953
22401,1,0,3.6,8.831760866327848,71,62,2716,1203,2,28,22.360679774997894
22402,1,0,3.8,8.48528137423857,6,45,440,962,2,28,17.320508075688775
22403,1,0,2.9,13.674794331177344,6,20,2065,1168,2,28,28.284271247461906
22404,1,0,3.9,15.132745950421556,71,20,1043,287,2,28,28.284271247461906
22405,1,0,3.8,11.090536506409418,53,72,2851,1076,2,28,12.24744871391589
22406,1,0,2.9,17.0,6,20,3687,1486,2,28,22.360679774997894
22407,1,0,4.0,14.7648230602334,6,62,2399,236,2,28,20.0
22408,1,0,3.7,11.6619037896906,71,62,4210,303,2,28,17.320508075688775
22409,1,0,3.700262000336511,0.0,6,62,1826,1163,2,28,14.142135623730953
22410,1,1,4.4,62.12084996198941,22,22,132,1478,2,28,24.49489742783178
22411,1,0,4.1,9.848857801796104,71,29,1419,1163,2,28,17.320508075688775
22412,1,0,3.7,7.280109889280518,71,29,1035,283,2,28,24.49489742783178
22413,1,0,4.0,30.298514815086232,6,20,5115,237,2,28,27.386127875258307
22414,1,0,3.8,9.1104335791443,71,0,3607,181,2,28,17.320508075688775
22415,1,0,4.0,11.74734012447073,71,13,5156,333,2,28,22.360679774997894
22416,0,0,3.9,9.38083151964686,71,62,4157,1118,2,28,20.0
22417,1,0,3.7,11.489125293076055,53,20,1089,1163,2,28,27.386127875258307
22418,1,0,3.3,14.142135623730953,6,62,21,1389,2,28,21.213203435596427
22419,1,0,2.8,13.820274961085254,22,20,3377,1203,2,28,20.0
22420,1,1,3.8,14.352700094407323,71,20,3457,1163,2,28,28.284271247461906
22421,1,0,3.9,20.83266665599966,71,29,4097,1188,2,28,21.213203435596427
22422,1,0,4.3,16.522711641858304,71,0,2161,184,2,28,27.386127875258307
22423,1,0,3.8,7.14142842854285,71,20,4593,1541,2,28,24.49489742783178
22424,1,1,4.3,38.71692136521188,71,21,4053,816,2,28,36.05551275463989
22425,1,0,3.7,7.810249675906654,22,62,3425,108,2,28,20.0
22426,1,1,4.3,64.33506042586733,71,21,4589,1537,2,28,37.416573867739416
22427,1,1,4.2,32.155870381627054,6,20,2846,725,2,28,34.64101615137755
22428,1,0,2.3,15.491933384829668,6,20,3367,1163,2,28,28.284271247461906
22429,1,1,4.2,32.55764119219941,71,20,441,130,2,28,36.05551275463989
22430,1,1,4.9,129.73819792181484,71,52,1467,744,2,28,40.0
22431,1,1,4.6,39.16631205513228,6,21,4016,40,2,28,42.42640687119285
22432,1,0,4.2,27.820855486487112,71,20,1825,1504,2,28,22.360679774997894
22433,1,0,3.9,10.14889156509222,22,30,5133,962,2,28,21.213203435596427
22434,1,0,4.0,13.2664991614216,53,62,603,822,2,28,20.0
22435,1,1,3.8,12.84523257866513,6,20,5064,528,2,28,24.49489742783178
22436,1,0,3.7,17.635192088548397,22,20,1881,198,2,28,24.49489742783178
22437,1,1,4.4,38.41874542459709,71,54,4389,900,2,28,38.72983346207417
22438,1,0,3.6,22.11334438749598,22,16,1700,477,2,28,26.457513110645905
22439,1,0,4.3,30.01666203960727,71,62,5187,855,2,28,24.49489742783178
22440,1,0,4.1,21.118712081942878,22,13,1772,395,2,28,28.284271247461906
22441,0,1,4.3,42.0,71,54,133,691,2,28,38.72983346207417
22442,1,0,3.9,19.313207915827967,6,20,1248,1389,2,28,24.49489742783178
22443,1,0,4.2,7.14142842854285,6,62,946,1036,2,28,15.811388300841896
22444,1,1,4.4,55.97320787662612,53,21,793,1357,2,28,38.72983346207417
22445,1,0,4.0,25.92296279363144,22,20,3584,124,2,28,28.284271247461906
22446,1,0,4.0,20.27313493271329,22,20,1928,606,2,28,29.154759474226505
22447,1,0,3.7,12.727922061357855,71,20,161,1039,2,28,22.360679774997894
22448,1,0,4.3,24.24871130596428,6,20,180,1131,2,28,42.42640687119285
22449,1,0,2.4,20.92844953645635,22,20,1191,522,2,28,31.622776601683796
22450,1,1,4.1,41.182520563948,6,21,3476,1163,2,28,33.166247903554
22451,1,0,4.3,24.31049156228644,71,33,495,961,2,28,22.360679774997894
22452,1,1,4.1,22.15851980616034,71,20,1168,63,2,28,30.0
22453,1,1,4.3,27.073972741361768,71,20,3657,1008,2,28,38.72983346207417
22454,0,0,4.1,17.804493814764857,71,20,4842,1216,2,28,24.49489742783178
22455,1,0,3.0,17.916472867168917,71,62,1151,1363,2,28,22.360679774997894
22456,1,1,4.0,24.020824298928627,22,20,791,1382,2,28,31.622776601683796
22457,1,0,3.700262000336511,0.0,71,72,4726,1216,2,28,17.320508075688775
22458,0,1,4.6,11.916375287812984,71,20,3963,1522,2,28,38.72983346207417
22459,1,0,3.9,15.297058540778355,22,30,4706,794,2,28,22.360679774997894
22460,1,0,2.6,12.489995996796797,71,20,3071,1361,2,28,26.457513110645905
22461,1,0,3.4,7.810249675906654,71,62,3550,1334,2,28,15.811388300841896
22462,1,0,2.8,9.899494936611664,6,20,1948,1394,2,28,22.360679774997894
22463,1,1,4.0,18.65475810617763,6,13,581,375,2,28,31.622776601683796
22464,1,0,3.6,10.770329614269007,71,20,937,1152,2,28,26.457513110645905
22465,1,0,3.1,10.816653826391969,71,20,3542,1203,2,28,23.45207879911715
22466,0,0,4.2,37.21558813185679,22,21,5235,746,2,28,33.166247903554
22467,0,0,4.0,15.748015748023622,6,20,2546,1163,2,28,34.64101615137755
22468,1,0,3.2,6.6332495807108,71,62,3658,1486,2,28,24.49489742783178
22469,1,0,3.8,19.493588689617926,6,29,2568,1163,2,28,24.49489742783178
22470,1,0,3.8,8.366600265340756,71,62,4690,100,2,28,22.360679774997894
22471,1,1,3.9,20.14944167960989,6,4,1086,283,2,28,38.72983346207417
22472,1,1,4.2,18.57417562100671,53,20,2511,170,2,28,41.23105625617661
22473,0,0,3.5,7.3484692283495345,71,5,1866,1203,2,28,30.0
22474,1,0,3.3,14.66287829861518,71,20,3001,1204,2,28,24.49489742783178
22475,1,0,3.2,11.269427669584644,6,62,1868,1163,2,28,20.0
22476,1,1,4.1,18.2208671582886,71,26,1533,3,2,28,34.64101615137755
22477,1,0,4.1,15.84297951775486,71,20,3209,617,2,28,28.284271247461906
22478,1,0,3.9,35.38361202590826,22,21,1595,1108,2,28,37.416573867739416
22479,1,1,4.4,47.24404724407086,6,5,1985,1234,2,28,37.416573867739416
22480,1,0,4.3,12.649110640673518,71,13,3971,474,2,28,28.284271247461906
22481,1,0,2.9,15.556349186104043,71,62,1124,1275,2,28,17.320508075688775
22482,1,0,3.7,6.928203230275509,6,45,736,1506,2,28,20.0
22483,1,1,4.2,85.61541917201598,71,56,4597,707,2,28,37.416573867739416
22484,1,0,4.2,29.29163703175362,6,26,214,805,2,28,41.23105625617661
22485,1,0,3.9,18.49324200890693,22,62,2661,1203,2,28,22.360679774997894
22486,0,1,4.0,55.28109984434101,6,20,2006,1405,2,28,31.622776601683796
22487,1,1,4.0,31.25699921617557,71,57,2673,671,2,28,38.72983346207417
22488,0,1,4.0,10.954451150103322,71,20,3782,1203,2,28,31.622776601683796
22489,1,0,3.7,8.12403840463596,6,20,3319,1192,2,28,23.45207879911715
22490,1,0,3.8,10.535653752852738,71,71,3803,1557,2,28,14.142135623730953
22491,0,0,3.6,9.69535971483266,53,13,1224,361,2,28,26.457513110645905
22492,1,0,3.6,8.717797887081348,6,72,1037,83,2,28,17.320508075688775
22493,1,0,3.2,11.6619037896906,71,62,4192,259,2,28,20.0
22494,1,0,3.9,12.206555615733702,22,30,2865,794,2,28,22.360679774997894
22495,0,0,2.7,18.547236990991408,71,20,120,43,2,28,24.49489742783178
22496,1,0,3.7,22.62741699796952,38,29,781,1431,2,28,22.360679774997894
22497,0,0,3.0,14.0356688476182,71,20,3716,1203,2,28,26.457513110645905
22498,1,0,3.5,18.920887928424506,6,29,1926,1203,2,28,22.360679774997894
22499,1,1,3.7,6.082762530298219,6,20,4390,591,2,28,38.72983346207417
22500,1,0,3.0,10.295630140987,6,62,361,1203,2,28,22.360679774997894
22501,0,0,3.5,6.164414002968976,71,20,4009,1593,2,28,22.360679774997894
22502,1,0,3.8,6.0,71,29,1817,1163,2,28,20.0
22503,1,0,4.2,22.58317958127243,71,13,1694,412,2,28,28.284271247461906
22504,0,0,3.9,13.379088160259652,71,30,1788,774,2,28,17.320508075688775
22505,0,0,3.9,7.14142842854285,71,72,1006,270,2,28,20.0
22506,1,0,3.5,20.8806130178211,38,29,3128,1437,2,28,22.360679774997894
22507,0,0,3.5,8.246211251235321,71,62,4566,1163,2,28,15.811388300841896
22508,0,0,3.1,6.4031242374328485,71,20,66,1055,2,28,24.49489742783178
22509,1,1,3.700262000336511,0.0,71,20,3118,1424,2,28,28.284271247461906
22510,0,0,2.8,10.488088481701515,71,20,993,64,2,28,28.284271247461906
22511,1,1,3.9,15.0996688705415,53,20,2236,1421,2,28,27.386127875258307
22512,1,0,3.9,18.81488772222678,71,29,438,1216,2,28,22.360679774997894
22513,1,0,3.8,9.0,6,62,1394,1163,2,28,17.320508075688775
22514,1,0,3.4,10.246950765959598,22,20,1689,1213,2,28,26.457513110645905
22515,1,0,4.2,5.477225575051661,22,29,1104,276,2,28,22.360679774997894
22516,0,0,4.0,14.933184523068078,6,20,4313,567,2,28,20.0
22517,0,0,4.1,9.486832980505138,6,30,408,962,2,28,14.142135623730953
22518,0,0,2.3,11.489125293076055,6,20,2828,80,2,28,28.284271247461906
22519,0,0,2.8,6.557438524302,6,62,1024,283,2,28,22.360679774997894
22520,0,0,3.5,9.746794344808963,6,20,3630,558,2,28,26.457513110645905
22521,0,0,2.1,18.384776310850235,6,20,2529,1163,2,28,21.213203435596427
22522,0,0,3.8,7.937253933193772,6,29,977,861,2,28,12.24744871391589
22523,0,0,3.0,12.449899597988733,6,20,3322,1188,2,28,28.284271247461906
22524,0,0,3.2,7.681145747868608,6,20,354,1430,2,28,23.45207879911715
22525,1,0,3.8,10.816653826391969,71,72,3650,633,2,28,24.49489742783178
22526,0,0,3.2,6.4031242374328485,71,20,1252,1256,2,28,23.45207879911715
22527,0,0,3.5,11.575836902790224,71,62,4293,873,2,28,17.320508075688775
22528,1,0,4.1,10.535653752852738,6,30,1797,774,2,28,24.49489742783178
22529,0,0,3.6,11.090536506409418,22,62,3548,1292,2,28,17.320508075688775
22530,1,0,4.0,9.591663046625438,22,30,829,955,2,28,10.0
22531,0,0,3.7,6.324555320336759,22,62,855,1642,2,28,12.24744871391589
22532,0,0,3.8,19.313207915827967,6,20,4567,1417,2,28,24.49489742783178
22533,0,0,2.7,6.244997998398398,6,41,4146,1121,2,28,18.16590212458495
22534,0,0,3.7,11.31370849898476,6,3,3695,191,2,28,24.49489742783178
22535,0,0,3.6,18.35755975068582,6,20,1016,1192,2,28,24.49489742783178
22536,0,0,2.8,10.816653826391969,6,41,4202,208,2,28,20.0
